43261,5.217391e-01
55535,5.217391e-01
56865,4.444444e-01
89623,4.444444e-01
18447,4.444444e-01
44399,4.444444e-01
84843,4.444444e-01
86561,4.444444e-01
46274,4.444444e-01
15462,4.444444e-01
38989,4.444444e-01
19136,4.444444e-01
92252,4.444444e-01
51201,4.167684e-01
15919,4.167684e-01
14012,4.167684e-01
167,4.167684e-01
34263,4.167684e-01
85019,4.167684e-01
28215,4.167684e-01
29241,4.167684e-01
75365,4.167684e-01
65437,4.167684e-01
63262,4.167684e-01
49013,4.070004e-01
71912,4.070004e-01
73598,3.913043e-01
47893,3.913043e-01
274,3.913043e-01
1463,3.913043e-01
70454,3.913043e-01
31033,3.913043e-01
3517,3.913043e-01
16795,3.913043e-01
21795,3.913043e-01
50659,3.913043e-01
16949,3.913043e-01
16540,3.913043e-01
1876,3.913043e-01
71137,3.913043e-01
44426,3.913043e-01
73343,3.913043e-01
15420,3.913043e-01
47081,3.913043e-01
4091,3.913043e-01
10821,3.913043e-01
89698,3.913043e-01
55802,3.913043e-01
90864,3.913043e-01
6334,3.913043e-01
20883,3.913043e-01
46709,3.913043e-01
27638,3.913043e-01
27694,3.913043e-01
21296,3.913043e-01
49664,3.913043e-01
672,3.913043e-01
56602,3.913043e-01
73154,3.913043e-01
24619,3.913043e-01
74604,3.913043e-01
10972,3.913043e-01
37957,3.913043e-01
68853,3.913043e-01
4721,3.913043e-01
93749,3.913043e-01
40083,3.913043e-01
60103,3.913043e-01
76772,3.913043e-01
69009,3.913043e-01
90442,3.913043e-01
24512,3.913043e-01
86665,3.913043e-01
52236,3.913043e-01
16636,3.913043e-01
37049,3.913043e-01
70871,3.913043e-01
65792,3.913043e-01
91386,3.913043e-01
50878,3.913043e-01
46236,3.913043e-01
45815,3.913043e-01
95746,3.913043e-01
64616,3.913043e-01
61771,3.913043e-01
30551,3.913043e-01
12175,3.913043e-01
24115,3.913043e-01
52185,3.913043e-01
76145,3.913043e-01
44845,3.913043e-01
95447,3.913043e-01
37396,3.913043e-01
2317,3.913043e-01
8955,3.913043e-01
18876,3.913043e-01
87031,3.913043e-01
56657,3.913043e-01
33940,3.913043e-01
